id,wave,subject_age,subject_education,subject_gender,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
2710813,2022,42.0,prof_doct_degree,male,white,over_250k,working_paid_employee,no,married,2_to_3_times_a_month,never,0_times,10.8333330154419,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2712273,2022,60.0,high_school_grad,male,black,20k_25k,not_working_retired,no,married,2_to_3_times_a_month,never,1_time,47.0,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2713609,2022,49.0,masters_degree,male,white,30k_35k,not_working_retired,no,married,once_a_month_or_less,never,0_times,13.25,2.0,worse_than_before,much_worse,no,no,not_vaccinated,partially_vaccinated,completely_disagree,fair
2714381,2022,71.0,bach_degree,male,white,175k_200k,not_working_retired,no,married,once_a_month_or_less,never,0_times,41.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,good
2714823,2022,49.0,some_college,female,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,1_to_3_times_a_month,1_time,14.25,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,good
2717509,2022,71.0,some_college,female,white,over_250k,not_working_retired,no,married,2_to_3_times_a_month,a_few_times_a_week,0_times,39.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2718457,2022,76.0,9th,female,white,under_5k,not_working_disabled,no,not_married,once_or_more_a_day,never,0_times,2.83333325386047,2.0,no_change,no_change,no,no,not_vaccinated,fully_vaccinated_and_booster,mostly_disagree,excellent
2718999,2022,40.0,some_college,female,white,125k_150k,working_paid_employee,no,married,2_to_3_times_a_month,never,3_times,21.25,8.0,worse_than_before,worse,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,fair
2721323,2022,33.0,prof_doct_degree,female,white,200k_250k,working_paid_employee,no,married,once_or_twice_a_week,never,2_times,12.1666669845581,3.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2722059,2022,54.0,some_college,male,white,100k_125k,working_paid_employee,no,married,,less_than_once_a_month,0_times,21.0,3.0,no_change,much_worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2722303,2022,70.0,associate_degree,male,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,never,2_times,47.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2724951,2022,69.0,some_college,male,white,75k_85k,working_paid_employee,no,married,2_to_3_times_a_month,every_day,0_times,51.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2729357,2022,30.0,associate_degree,male,hispanic,50k_60k,working_paid_employee,no,not_married,2_to_3_times_a_month,a_few_times_a_week,2_times,12.1666669845581,3.0,no_change,worse,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2729559,2022,71.0,high_school_grad,female,other,85k_100k,not_working_retired,no,married,once_a_month_or_less,never,1_time,51.3333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2731005,2022,59.0,bach_degree,male,white,150k_175k,working_paid_employee,yes,not_married,once_or_twice_a_week,never,2_times,36.8333320617676,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2731849,2022,51.0,masters_degree,male,white,under_5k,working_paid_employee,no,married,2_to_3_times_a_month,every_day,0_times,27.3333339691162,3.0,better_than_before,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
2733771,2022,28.0,some_college,female,white,60k_75k,not_working_other,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,9.91666698455811,4.0,no_change,worse,no,no,not_vaccinated,partially_vaccinated,mostly_agree,good
2735307,2022,45.0,masters_degree,male,white,over_250k,working_paid_employee,yes,married,once_a_month_or_less,a_few_times_a_week,0_times,16.3333339691162,2.0,better_than_before,much_better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2735809,2022,76.0,high_school_grad,male,black,7k_10k,not_working_retired,no,not_married,once_or_twice_a_week,1_to_3_times_a_month,0_times,11.5,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2736977,2022,40.0,bach_degree,female,other,125k_150k,working_paid_employee,yes,not_married,once_a_month_or_less,never,5_times,8.25,1.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,poor
2737695,2022,29.0,associate_degree,female,hispanic,over_250k,working_paid_employee,no,not_married,3_to_6_times_a_week,every_day,7_or_more_times,5.0,7.0,better_than_before,better,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2738737,2022,36.0,masters_degree,female,2_plus_eth,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,1_time,8.08333301544189,5.0,better_than_before,much_better,no,no,not_vaccinated,partially_vaccinated,mostly_agree,good
2739675,2022,66.0,bach_degree,female,white,125k_150k,not_working_retired,no,married,once_or_twice_a_week,never,3_times,47.5,2.0,better_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2740129,2022,51.0,high_school_grad,male,white,50k_60k,working_self_employed,no,not_married,3_to_6_times_a_week,never,0_times,22.75,3.0,no_change,no_change,yes,yes,not_vaccinated,not_vaccinated,completely_agree,excellent
2744495,2022,58.0,some_college,female,white,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,once_a_week,0_times,43.4166679382324,4.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2746227,2022,45.0,prof_doct_degree,female,white,175k_200k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,3_times,19.1666660308838,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2746583,2022,38.0,prof_doct_degree,female,white,100k_125k,working_paid_employee,no,married,2_to_3_times_a_month,never,2_times,14.0,4.0,worse_than_before,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
2749859,2022,56.0,some_college,male,black,175k_200k,working_paid_employee,no,married,,less_than_once_a_month,0_times,31.25,3.0,no_change,better,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2750953,2022,24.0,associate_degree,female,hispanic,50k_60k,not_working_other,no,not_married,once_a_month_or_less,a_few_times_a_week,0_times,7.25,4.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_disagree,good
2751707,2022,69.0,prof_doct_degree,male,white,100k_125k,working_paid_employee,yes,not_married,once_a_month_or_less,never,1_time,41.75,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2753941,2022,55.0,some_college,male,white,100k_125k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,29.9166660308838,2.0,no_change,much_better,no,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
2754001,2022,75.0,associate_degree,male,white,150k_175k,not_working_retired,no,married,once_a_month_or_less,never,3_times,51.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2756929,2022,48.0,some_college,male,hispanic,40k_50k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,28.4166660308838,5.0,better_than_before,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,good
2757001,2022,61.0,high_school_grad,male,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,38.0,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2757067,2022,33.0,associate_degree,female,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,6.91666650772095,3.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2757595,2022,33.0,some_college,female,white,30k_35k,working_paid_employee,no,not_married,3_to_6_times_a_week,less_than_once_a_month,1_time,15.8333330154419,1.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,not_vaccinated,completely_agree,good
2759363,2022,51.0,high_school_grad,male,other,175k_200k,working_paid_employee,no,married,once_or_twice_a_week,1_to_3_times_a_month,1_time,19.5833339691162,2.0,no_change,better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2759605,2022,52.0,some_college,male,hispanic,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,5.75,1.0,better_than_before,better,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,excellent
2760291,2022,29.0,bach_degree,female,white,60k_75k,not_working_other,no,married,2_to_3_times_a_month,1_to_3_times_a_month,1_time,10.75,3.0,better_than_before,much_worse,yes,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
2761053,2022,63.0,bach_degree,male,white,200k_250k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,1.41666662693024,3.0,no_change,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,good
2761561,2022,75.0,masters_degree,male,other,200k_250k,working_paid_employee,no,married,once_a_month_or_less,never,3_times,72.0,2.0,worse_than_before,much_worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_disagree,poor
2761583,2022,61.0,10th,male,white,15k_20k,not_working_retired,no,married,once_a_month_or_less,never,0_times,22.1666660308838,1.0,no_change,no_change,no,no,not_vaccinated,not_vaccinated,completely_agree,good
2761753,2022,83.0,high_school_grad,male,white,40k_50k,working_self_employed,no,married,,never,,61.3333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2762099,2022,54.0,some_college,female,white,125k_150k,not_working_other,no,married,once_or_twice_a_week,1_to_3_times_a_month,1_time,29.5,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2762767,2022,56.0,some_college,male,white,30k_35k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,1_time,19.6666660308838,3.0,better_than_before,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2763005,2022,77.0,bach_degree,male,white,150k_175k,not_working_retired,no,married,once_a_month_or_less,never,3_times,58.5833320617676,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2763861,2022,58.0,associate_degree,male,white,200k_250k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,1_time,39.3333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2765643,2022,60.0,masters_degree,female,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,never,0_times,43.1666679382324,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2765841,2022,70.0,some_college,male,hispanic,175k_200k,working_paid_employee,no,married,once_a_month_or_less,every_day,0_times,52.5,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2769553,2022,58.0,associate_degree,female,white,60k_75k,working_paid_employee,no,not_married,once_a_month_or_less,a_few_times_a_week,0_times,1.91666662693024,1.0,no_change,better,no,yes,fully_vaccinated_and_booster,not_vaccinated,completely_agree,fair
2770011,2022,58.0,high_school_grad,female,white,175k_200k,working_paid_employee,no,not_married,once_a_month_or_less,less_than_once_a_month,0_times,18.5,2.0,better_than_before,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2770541,2022,66.0,some_college,female,hispanic,75k_85k,not_working_retired,no,married,once_a_month_or_less,every_day,0_times,24.3333339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,excellent
2772025,2022,57.0,11th,male,other,10k_12k,not_working_disabled,yes,not_married,3_to_6_times_a_week,a_few_times_a_week,0_times,32.6666679382324,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
2772065,2022,37.0,bach_degree,female,hispanic,175k_200k,not_working_other,no,not_married,3_to_6_times_a_week,never,7_or_more_times,15.8333330154419,4.0,worse_than_before,worse,no,no,not_vaccinated,not_vaccinated,completely_agree,very_poor
2772737,2022,33.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,2_times,13.25,4.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_disagree,good
2773167,2022,62.0,masters_degree,male,hispanic,40k_50k,not_working_retired,no,not_married,2_to_3_times_a_month,less_than_once_a_month,0_times,0.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2774941,2022,49.0,bach_degree,female,hispanic,25k_30k,working_self_employed,yes,married,once_or_twice_a_week,every_day,1_time,18.4166660308838,3.0,no_change,worse,no,no,not_vaccinated,fully_vaccinated_and_booster,completely_agree,good
2775521,2022,67.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,2_to_3_times_a_month,1_to_3_times_a_month,0_times,43.6666679382324,3.0,no_change,much_better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2775795,2022,31.0,bach_degree,female,white,75k_85k,working_paid_employee,no,not_married,once_a_month_or_less,never,0_times,10.4166669845581,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2776043,2022,34.0,masters_degree,female,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,2_times,14.0,4.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2776317,2022,41.0,masters_degree,female,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,every_day,1_time,11.9166669845581,5.0,no_change,worse,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2776643,2022,45.0,bach_degree,male,white,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,0_times,23.25,4.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2777181,2022,66.0,high_school_grad,female,hispanic,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,1_time,45.0,3.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2777453,2022,53.0,high_school_grad,female,white,60k_75k,not_working_other,no,married,,never,0_times,29.9166660308838,1.0,no_change,no_change,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,excellent
2779043,2022,59.0,masters_degree,female,white,over_250k,working_self_employed,no,married,once_a_month_or_less,1_to_3_times_a_month,1_time,33.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2779987,2022,60.0,associate_degree,male,hispanic,40k_50k,working_paid_employee,no,married,2_to_3_times_a_month,1_to_3_times_a_month,0_times,37.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2780785,2022,68.0,masters_degree,male,white,175k_200k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,1_time,46.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2781391,2022,62.0,associate_degree,male,other,75k_85k,working_paid_employee,no,married,3_to_6_times_a_week,every_day,0_times,9.75,2.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2782309,2022,37.0,associate_degree,male,white,60k_75k,working_paid_employee,yes,married,2_to_3_times_a_month,never,0_times,17.9166660308838,2.0,no_change,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2783229,2022,49.0,masters_degree,female,white,40k_50k,working_paid_employee,no,married,once_a_month_or_less,never,3_times,9.5,2.0,worse_than_before,worse,no,no,fully_vaccinated_no_booster,partially_vaccinated,mostly_agree,poor
2785079,2022,41.0,masters_degree,male,hispanic,40k_50k,working_self_employed,yes,not_married,once_a_month_or_less,a_few_times_a_week,0_times,11.0833330154419,3.0,no_change,much_worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2785857,2022,59.0,high_school_grad,female,white,50k_60k,not_working_other,no,married,once_or_twice_a_week,a_few_times_a_week,2_times,35.9166679382324,3.0,no_change,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,good
2786595,2022,61.0,high_school_grad,male,white,15k_20k,not_working_disabled,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,36.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,excellent
2788261,2022,72.0,associate_degree,male,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,5_times,,2.0,better_than_before,better,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2789327,2022,64.0,some_college,male,white,85k_100k,not_working_retired,yes,not_married,once_a_month_or_less,less_than_once_a_month,1_time,45.25,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2793267,2022,53.0,bach_degree,female,white,over_250k,not_working_other,no,married,2_to_3_times_a_month,every_day,0_times,30.25,4.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2797135,2022,43.0,high_school_grad,female,black,60k_75k,not_working_looking,no,married,once_a_month_or_less,never,0_times,17.9166660308838,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2797305,2022,41.0,masters_degree,male,white,175k_200k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,1_time,3.0,2.0,better_than_before,no_change,yes,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2801077,2022,66.0,bach_degree,male,black,175k_200k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,2_times,44.6666679382324,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2804089,2022,69.0,5th_6th_grade,female,hispanic,30k_35k,not_working_retired,no,married,,never,2_times,27.9166660308838,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,excellent
2807193,2022,75.0,masters_degree,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,0_times,53.9166679382324,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2807337,2022,37.0,bach_degree,female,other,over_250k,working_paid_employee,no,married,,,0_times,14.3333330154419,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2807523,2022,58.0,some_college,female,white,85k_100k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,8.0,2.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2808325,2022,77.0,some_college,female,black,5k_7k,not_working_retired,no,married,once_a_month_or_less,never,4_times,33.1666679382324,2.0,worse_than_before,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
2808641,2022,45.0,some_college,male,hispanic,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,23.4166660308838,4.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
2808887,2022,37.0,high_school_grad,male,hispanic,10k_12k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,4_times,,3.0,better_than_before,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
2809787,2022,44.0,high_school_grad,male,black,20k_25k,not_working_retired,no,married,once_or_twice_a_week,never,2_times,12.5833330154419,3.0,no_change,worse,no,yes,not_vaccinated,partially_vaccinated,completely_agree,good
2810979,2022,77.0,masters_degree,male,white,60k_75k,not_working_retired,no,married,once_a_month_or_less,every_day,0_times,56.1666679382324,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2813131,2022,32.0,bach_degree,male,white,100k_125k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,2_times,1.91666662693024,5.0,no_change,no_change,yes,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_disagree,good
2813719,2022,42.0,11th,male,black,under_5k,working_paid_employee,no,not_married,once_or_twice_a_week,1_to_3_times_a_month,2_times,5.16666650772095,3.0,no_change,no_change,no,no,fully_vaccinated_no_booster,not_vaccinated,completely_agree,good
2813935,2022,56.0,masters_degree,male,white,100k_125k,working_self_employed,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,10.0,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2814059,2022,73.0,bach_degree,male,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,1_time,54.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2815685,2022,62.0,bach_degree,female,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,34.5,2.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2816715,2022,58.0,high_school_grad,male,white,25k_30k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,26.0,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2817287,2022,60.0,high_school_grad,male,white,60k_75k,not_working_disabled,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,1.83333337306976,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2817849,2022,46.0,some_college,male,white,over_250k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,20.3333339691162,3.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2821129,2022,56.0,some_college,male,hispanic,175k_200k,not_working_retired,no,married,3_to_6_times_a_week,a_few_times_a_week,0_times,24.0,3.0,better_than_before,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
2822113,2022,41.0,associate_degree,female,hispanic,40k_50k,working_paid_employee,no,not_married,once_or_twice_a_week,once_a_week,0_times,3.08333325386047,2.0,better_than_before,better,no,no,not_vaccinated,not_vaccinated,mostly_agree,good
2822251,2022,32.0,bach_degree,male,hispanic,100k_125k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,11.25,2.0,no_change,better,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2824559,2022,32.0,associate_degree,male,white,60k_75k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,1_time,0.5,2.0,no_change,no_change,no,yes,not_vaccinated,fully_vaccinated_no_booster,mostly_disagree,good
2824731,2022,30.0,high_school_grad,male,white,20k_25k,working_paid_employee,no,married,3_to_6_times_a_week,every_day,0_times,12.0,6.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
2826185,2022,31.0,masters_degree,male,other,125k_150k,working_paid_employee,no,married,3_to_6_times_a_week,every_day,1_time,9.83333301544189,4.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2826901,2022,67.0,associate_degree,female,white,40k_50k,not_working_retired,no,married,once_a_month_or_less,never,1_time,15.1666669845581,4.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2827615,2022,60.0,bach_degree,male,white,85k_100k,working_paid_employee,no,not_married,3_to_6_times_a_week,a_few_times_a_week,0_times,1.66666662693024,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2829273,2022,40.0,bach_degree,female,white,125k_150k,working_paid_employee,no,married,2_to_3_times_a_month,never,1_time,15.0,5.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2829661,2022,40.0,associate_degree,female,black,40k_50k,not_working_looking,no,married,once_or_twice_a_week,once_a_week,0_times,13.1666669845581,4.0,no_change,much_worse,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2832199,2022,48.0,11th,female,hispanic,5k_7k,not_working_looking,no,not_married,3_to_6_times_a_week,never,0_times,3.75,4.0,no_change,worse,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,fair
2832811,2022,53.0,bach_degree,male,other,over_250k,working_paid_employee,no,married,once_or_more_a_day,never,0_times,24.6666660308838,3.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2835269,2022,31.0,some_college,female,white,40k_50k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,3.5,1.0,better_than_before,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2835507,2022,40.0,high_school_grad,male,hispanic,40k_50k,working_self_employed,no,married,once_or_twice_a_week,never,6_times,9.33333301544189,4.0,no_change,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,good
2836833,2022,50.0,high_school_grad,female,white,15k_20k,not_working_other,no,married,once_or_twice_a_week,never,0_times,25.9166660308838,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2838251,2022,55.0,bach_degree,female,white,200k_250k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,32.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,fair
2838801,2022,36.0,masters_degree,male,white,175k_200k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,1_time,19.3333339691162,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2839127,2022,68.0,some_college,male,white,85k_100k,not_working_retired,no,married,,never,4_times,41.1666679382324,3.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2839181,2022,55.0,some_college,male,white,100k_125k,not_working_temp_layoff,no,married,once_a_month_or_less,never,0_times,31.1666660308838,2.0,no_change,no_change,no,no,not_vaccinated,fully_vaccinated_and_booster,completely_agree,good
2839815,2022,32.0,masters_degree,female,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,1_time,11.0,5.0,no_change,better,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2840173,2022,62.0,bach_degree,male,white,100k_125k,not_working_retired,no,married,once_or_twice_a_week,every_day,0_times,19.3333339691162,2.0,no_change,worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,excellent
